"value","trial_type","trial_index","time_elapsed","internal_node_id","id","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","view_history","rt","stimulus","trial_info","success","response","inducer_run","diagnostic_run","inducer_trial","italic","correct_diag_response_side","correct_response_key","correct_response","correct_inducer_response_side","congruent","accuracy","open_feedback","interactive"
"","call-function","0","3","0.0-0.0","o6g1w3c4","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","browser-check","1","1011","0.0-1.0","o6g1w3c4","1232","598","true","edge-chromium","120.0.0","false","Windows 10","true","60.04","true","true","","","","","","","","","","","","","","","","","",""
"","instructions","2","62834","0.0-2.0","o6g1w3c4","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":12079},{""page_index"":1,""viewing_time"":21682},{""page_index"":2,""viewing_time"":28058}]","61821","The experiment and consent","The experiment and consent","","","","","","","","","","","","","",""
"","fullscreen","3","72318","0.0-3.0","o6g1w3c4","1280","720","","","","","","","","","","","8472","","Full screen","true","","","","","","","","","","","","",""
"","instructions","4","116823","0.0-4.0","o6g1w3c4","1280","720","","","","","","","","","","[{""page_index"":0,""viewing_time"":26095},{""page_index"":1,""viewing_time"":18408}]","44504","Instructions","Basic overview explanation","","","","","","","","","","","","","",""
"","html-keyboard-response","5","129480","0.0-5.0","o6g1w3c4","1280","720","","","","","","","","","","","11143","If italic press LEFT | If upright press RIGHT","Diagnostic instructions",""," ","","","","","","","","","","","",""
"","html-keyboard-response","6","130240","0.0-6.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","7","130975","0.0-7.0","o6g1w3c4","1280","720","","","","","","","","","","","734","adj","Practice diganostic trial","","f","practice","0","false","1","RIGHT","j","0","","","","",""
"","call-function","8","130976","0.0-9.0-0.0","o6g1w3c4","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","9","131288","0.0-9.0-1.0","o6g1w3c4","1280","720","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","",""
"","call-function","10","131289","0.0-9.0-2.0","o6g1w3c4","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","11","132048","0.0-10.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","12","132611","0.0-11.0","o6g1w3c4","1280","720","","","","","","","","","","","562","gdn","Practice diganostic trial","","j","practice","1","false","","RIGHT","j","1","","","","",""
"","html-keyboard-response","13","133378","0.0-14.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","14","133887","0.0-15.0","o6g1w3c4","1280","720","","","","","","","","","","","509","adj","Practice diganostic trial","","j","practice","2","false","","RIGHT","j","1","","","","",""
"","html-keyboard-response","15","134653","0.0-18.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","16","135015","0.0-19.0","o6g1w3c4","1280","720","","","","","","","","","","","362","adj","Practice diganostic trial","","j","practice","3","false","","RIGHT","j","1","","","","",""
"","html-keyboard-response","17","135781","0.0-22.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","18","136114","0.0-23.0","o6g1w3c4","1280","720","","","","","","","","","","","333","gdn","Practice diganostic trial","","j","practice","4","false","","RIGHT","j","1","","","","",""
"","html-keyboard-response","19","136879","0.0-26.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","20","137167","0.0-27.0","o6g1w3c4","1280","720","","","","","","","","","","","287","adj","Practice diganostic trial","","j","practice","5","false","","RIGHT","j","1","","","","",""
"","html-keyboard-response","21","137933","0.0-30.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","22","138221","0.0-31.0","o6g1w3c4","1280","720","","","","","","","","","","","286","gdn","Practice diganostic trial","","j","practice","6","false","","RIGHT","j","1","","","","",""
"","html-keyboard-response","23","138987","0.0-34.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","24","139244","0.0-35.0","o6g1w3c4","1280","720","","","","","","","","","","","256","gdn","Practice diganostic trial","","j","practice","7","false","","RIGHT","j","1","","","","",""
"","html-keyboard-response","25","140011","0.0-38.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","26","140291","0.0-39.0","o6g1w3c4","1280","720","","","","","","","","","","","280","adj","Practice diganostic trial","","j","practice","8","false","","RIGHT","j","1","","","","",""
"","html-keyboard-response","27","141052","0.0-42.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","28","141327","0.0-43.0","o6g1w3c4","1280","720","","","","","","","","","","","275","gdn","Practice diganostic trial","","j","practice","9","false","","RIGHT","j","1","","","","",""
"","html-keyboard-response","29","142087","0.0-46.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","30","142287","0.0-47.0","o6g1w3c4","1280","720","","","","","","","","","","","199","adj","Practice diganostic trial","","j","practice","10","false","","RIGHT","j","1","","","","",""
"","html-keyboard-response","31","143051","0.0-50.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","32","143327","0.0-51.0","o6g1w3c4","1280","720","","","","","","","","","","","274","gdn","Practice diganostic trial","","j","practice","11","false","","RIGHT","j","1","","","","",""
"","html-keyboard-response","33","144093","0.0-54.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","34","144372","0.0-55.0","o6g1w3c4","1280","720","","","","","","","","","","","278","gdn","Practice diganostic trial","","j","practice","12","false","","RIGHT","j","1","","","","",""
"","html-keyboard-response","35","145137","0.0-58.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","36","145356","0.0-59.0","o6g1w3c4","1280","720","","","","","","","","","","","219","adj","Practice diganostic trial","","j","practice","13","false","","RIGHT","j","1","","","","",""
"","html-keyboard-response","37","146121","0.0-62.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","38","146366","0.0-63.0","o6g1w3c4","1280","720","","","","","","","","","","","244","adj","Practice diganostic trial","","j","practice","14","false","","RIGHT","j","1","","","","",""
"","html-keyboard-response","39","147133","0.0-66.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","instructions","40","177871","0.0-67.0","o6g1w3c4","1280","720","","","","","","","","","","[{""page_index"":0,""viewing_time"":30738}]","30738","Instructions","Final experiment explanation","","","","","","","","","","","","","",""
"","html-keyboard-response","41","190252","0.0-68.0","o6g1w3c4","1280","720","","","","","","","","","","","10879","If saj press LEFT | If jft press RIGHT","Practice inducer instructions",""," ","practice","","","","","","","","","","",""
"","html-keyboard-response","42","190805","0.0-69.0","o6g1w3c4","1280","720","","","","","","","","","","","551","saj","Practice inducer trial","","j","practice","","true","","","","0","","","","",""
"","call-function","43","190807","0.0-71.0-0.0","o6g1w3c4","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","44","191117","0.0-71.0-1.0","o6g1w3c4","1280","720","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","",""
"","call-function","45","191117","0.0-71.0-2.0","o6g1w3c4","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","46","191873","0.0-72.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","47","200646","0.0-73.0","o6g1w3c4","1280","720","","","","","","","","","","","8772","If faq press LEFT | If yoy press RIGHT","Practice inducer instructions",""," ","practice","","","","","","","","","","",""
"","html-keyboard-response","48","201268","0.0-74.0","o6g1w3c4","1280","720","","","","","","","","","","","620","faq","Practice inducer trial","","f","practice","","true","","","","1","","","","",""
"","html-keyboard-response","49","202034","0.0-77.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","50","204309","0.0-78.0","o6g1w3c4","1280","720","","","","","","","","","","","2274","If vrm press LEFT | If zpl press RIGHT","Practice inducer instructions",""," ","practice","","","","","","","","","","",""
"","html-keyboard-response","51","205500","0.0-79.0","o6g1w3c4","1280","720","","","","","","","","","","","1189","zpl","Practice inducer trial","","j","practice","","true","","","","1","","","","",""
"","html-keyboard-response","52","206282","0.0-82.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","53","212029","0.0-83.0","o6g1w3c4","1280","720","","","","","","","","","","","5746","If pmf press LEFT | If pcm press RIGHT","Practice inducer instructions",""," ","practice","","","","","","","","","","",""
"","html-keyboard-response","54","213106","0.0-84.0","o6g1w3c4","1280","720","","","","","","","","","","","1076","pcm","Practice inducer trial","","j","practice","","true","","","","1","","","","",""
"","html-keyboard-response","55","213873","0.0-87.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","56","250186","0.0-88.0","o6g1w3c4","1280","720","","","","","","","","","","","36312","End practice","End of practice",""," ","","","","","","","","","","","",""
"","html-keyboard-response","57","251700","0.0-89.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - long","","null","","","","","","","","","","","",""
"","html-keyboard-response","58","258494","0.0-90.0","o6g1w3c4","1280","720","","","","","","","","","","","6792","If fja press LEFT | If dul press RIGHT","Inducer instructions",""," ","0","","","","","","","","","","",""
"","html-keyboard-response","59","259259","0.0-91.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","60","259890","0.0-92.0","o6g1w3c4","1280","720","","","","","","","","","","","630","fja","Diagnostic trial","","f","0","0","false","true","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","61","260651","0.0-95.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","62","261144","0.0-96.0","o6g1w3c4","1280","720","","","","","","","","","","","492","dul","Diagnostic trial","","j","0","1","false","false","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","63","261910","0.0-99.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","64","262352","0.0-100.0","o6g1w3c4","1280","720","","","","","","","","","","","441","dul","Diagnostic trial","","j","0","2","false","true","LEFT","f","0","RIGHT","false","","",""
"","call-function","65","262353","0.0-102.0-0.0","o6g1w3c4","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","66","262663","0.0-102.0-1.0","o6g1w3c4","1280","720","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","",""
"","call-function","67","262664","0.0-102.0-2.0","o6g1w3c4","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","68","263430","0.0-103.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","69","263941","0.0-104.0","o6g1w3c4","1280","720","","","","","","","","","","","510","dul","Diagnostic trial","","j","0","3","false","false","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","70","264705","0.0-107.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","71","265193","0.0-108.0","o6g1w3c4","1280","720","","","","","","","","","","","487","fja","Diagnostic trial","","f","0","4","false","true","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","72","265953","0.0-111.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","73","266497","0.0-112.0","o6g1w3c4","1280","720","","","","","","","","","","","543","fja","Diagnostic trial","","f","0","5","false","true","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","74","267258","0.0-115.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","75","267616","0.0-116.0","o6g1w3c4","1280","720","","","","","","","","","","","356","dul","Diagnostic trial","","j","0","6","false","false","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","76","268377","0.0-119.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","77","268874","0.0-120.0","o6g1w3c4","1280","720","","","","","","","","","","","496","fja","Inducer trial","","f","0","","true","","","","1","","","","",""
"","html-keyboard-response","78","270378","0.0-123.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - long","","null","","","","","","","","","","","",""
"","html-keyboard-response","79","283407","0.0-124.0","o6g1w3c4","1280","720","","","","","","","","","","","13028","If psl press LEFT | If yna press RIGHT","Inducer instructions",""," ","1","","","","","","","","","","",""
"","html-keyboard-response","80","284159","0.0-125.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","81","284926","0.0-126.0","o6g1w3c4","1280","720","","","","","","","","","","","766","psl","Diagnostic trial","","f","1","0","false","true","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","82","285684","0.0-129.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","83","286246","0.0-130.0","o6g1w3c4","1280","720","","","","","","","","","","","560","psl","Diagnostic trial","","f","1","1","false","false","RIGHT","j","0","LEFT","false","","",""
"","call-function","84","286246","0.0-132.0-0.0","o6g1w3c4","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","85","286556","0.0-132.0-1.0","o6g1w3c4","1280","720","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","",""
"","call-function","86","286556","0.0-132.0-2.0","o6g1w3c4","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","87","287320","0.0-133.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","88","288829","0.0-134.0","o6g1w3c4","1280","720","","","","","","","","","","","1507","yna","Diagnostic trial","","j","1","2","false","true","LEFT","f","0","RIGHT","false","","",""
"","call-function","89","288830","0.0-136.0-0.0","o6g1w3c4","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","90","289139","0.0-136.0-1.0","o6g1w3c4","1280","720","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","",""
"","call-function","91","289143","0.0-136.0-2.0","o6g1w3c4","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","92","289902","0.0-137.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","93","290517","0.0-138.0","o6g1w3c4","1280","720","","","","","","","","","","","615","psl","Diagnostic trial","","f","1","3","false","true","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","94","291278","0.0-141.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","95","291745","0.0-142.0","o6g1w3c4","1280","720","","","","","","","","","","","465","psl","Diagnostic trial","","f","1","4","false","true","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","96","292501","0.0-145.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","97","293026","0.0-146.0","o6g1w3c4","1280","720","","","","","","","","","","","524","yna","Diagnostic trial","","j","1","5","false","true","LEFT","f","0","RIGHT","false","","",""
"","call-function","98","293027","0.0-148.0-0.0","o6g1w3c4","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","99","293338","0.0-148.0-1.0","o6g1w3c4","1280","720","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","",""
"","call-function","100","293339","0.0-148.0-2.0","o6g1w3c4","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","101","294110","0.0-149.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","102","294537","0.0-150.0","o6g1w3c4","1280","720","","","","","","","","","","","427","yna","Diagnostic trial","","f","1","6","false","false","RIGHT","j","0","RIGHT","true","","",""
"","call-function","103","294538","0.0-152.0-0.0","o6g1w3c4","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","104","294849","0.0-152.0-1.0","o6g1w3c4","1280","720","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","",""
"","call-function","105","294849","0.0-152.0-2.0","o6g1w3c4","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","106","295614","0.0-153.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","107","296178","0.0-154.0","o6g1w3c4","1280","720","","","","","","","","","","","563","psl","Diagnostic trial","","f","1","7","false","true","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","108","296943","0.0-157.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","109","297436","0.0-158.0","o6g1w3c4","1280","720","","","","","","","","","","","493","yna","Diagnostic trial","","j","1","8","false","false","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","110","298188","0.0-161.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","111","298677","0.0-162.0","o6g1w3c4","1280","720","","","","","","","","","","","488","yna","Diagnostic trial","","j","1","9","false","false","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","112","299430","0.0-165.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","113","299845","0.0-166.0","o6g1w3c4","1280","720","","","","","","","","","","","414","yna","Diagnostic trial","","j","1","10","false","false","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","114","300597","0.0-169.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","115","300999","0.0-170.0","o6g1w3c4","1280","720","","","","","","","","","","","401","yna","Diagnostic trial","","j","1","11","false","true","LEFT","f","0","RIGHT","false","","",""
"","call-function","116","301000","0.0-172.0-0.0","o6g1w3c4","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","117","301310","0.0-172.0-1.0","o6g1w3c4","1280","720","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","",""
"","call-function","118","301311","0.0-172.0-2.0","o6g1w3c4","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","119","302061","0.0-173.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","120","302599","0.0-174.0","o6g1w3c4","1280","720","","","","","","","","","","","537","yna","Diagnostic trial","","j","1","12","false","false","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","121","303352","0.0-177.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","122","303780","0.0-178.0","o6g1w3c4","1280","720","","","","","","","","","","","427","yna","Diagnostic trial","","j","1","13","false","false","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","123","304547","0.0-181.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","124","305245","0.0-182.0","o6g1w3c4","1280","720","","","","","","","","","","","698","yna","Diagnostic trial","","f","1","14","false","true","LEFT","f","1","RIGHT","false","","",""
"","html-keyboard-response","125","305999","0.0-185.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
