"value","trial_type","trial_index","time_elapsed","internal_node_id","id","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","view_history","rt","stimulus","trial_info","success","response","inducer_run","diagnostic_run","inducer_trial","italic","correct_diag_response_side","correct_response_key","correct_response","correct_inducer_response_side","congruent","accuracy","open_feedback","interactive"
"","html-keyboard-response","255","405740","0.0-394.0","o6g1w3c4","1280","720","","","","","","","","","","","404","dpa","Diagnostic trial","","f","5","4","false","true","LEFT","f","1","RIGHT","false","","",""
"","html-keyboard-response","256","406496","0.0-397.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","257","407068","0.0-398.0","o6g1w3c4","1280","720","","","","","","","","","","","571","dlg","Diagnostic trial","","j","5","5","false","false","RIGHT","j","1","LEFT","false","","",""
"","html-keyboard-response","258","407836","0.0-401.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","259","408257","0.0-402.0","o6g1w3c4","1280","720","","","","","","","","","","","420","dlg","Diagnostic trial","","j","5","6","false","false","RIGHT","j","1","LEFT","false","","",""
"","html-keyboard-response","260","409011","0.0-405.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","261","409710","0.0-406.0","o6g1w3c4","1280","720","","","","","","","","","","","698","dpa","Inducer trial","","j","5","","true","","","","1","","","","",""
"","html-keyboard-response","262","411219","0.0-409.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - long","","null","","","","","","","","","","","",""
"","html-keyboard-response","263","418563","0.0-410.0","o6g1w3c4","1280","720","","","","","","","","","","","7344","If swr press LEFT | If wrz press RIGHT","Inducer instructions",""," ","6","","","","","","","","","","",""
"","html-keyboard-response","264","419329","0.0-411.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","265","420189","0.0-412.0","o6g1w3c4","1280","720","","","","","","","","","","","860","swr","Diagnostic trial","","f","6","0","false","true","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","266","420943","0.0-415.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","267","421556","0.0-416.0","o6g1w3c4","1280","720","","","","","","","","","","","612","wrz","Diagnostic trial","","f","6","1","false","true","LEFT","f","1","RIGHT","false","","",""
"","html-keyboard-response","268","422319","0.0-419.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","269","422871","0.0-420.0","o6g1w3c4","1280","720","","","","","","","","","","","551","wrz","Diagnostic trial","","f","6","2","false","true","LEFT","f","1","RIGHT","false","","",""
"","html-keyboard-response","270","423647","0.0-423.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","271","424180","0.0-424.0","o6g1w3c4","1280","720","","","","","","","","","","","532","wrz","Diagnostic trial","","j","6","3","false","false","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","272","424934","0.0-427.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","273","425348","0.0-428.0","o6g1w3c4","1280","720","","","","","","","","","","","413","wrz","Diagnostic trial","","j","6","4","false","false","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","274","426100","0.0-431.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","275","426854","0.0-432.0","o6g1w3c4","1280","720","","","","","","","","","","","753","swr","Inducer trial","","j","6","","true","","","","0","","","","",""
"","call-function","276","426855","0.0-434.0-0.0","o6g1w3c4","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","277","427163","0.0-434.0-1.0","o6g1w3c4","1280","720","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","",""
"","call-function","278","427164","0.0-434.0-2.0","o6g1w3c4","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","279","428671","0.0-435.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - long","","null","","","","","","","","","","","",""
"","html-keyboard-response","280","431432","0.0-436.0","o6g1w3c4","1280","720","","","","","","","","","","","2760","If ume press LEFT | If hlb press RIGHT","Inducer instructions",""," ","7","","","","","","","","","","",""
"","html-keyboard-response","281","432187","0.0-437.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","282","432896","0.0-438.0","o6g1w3c4","1280","720","","","","","","","","","","","709","hlb","Diagnostic trial","","f","7","0","false","true","LEFT","f","1","RIGHT","false","","",""
"","html-keyboard-response","283","433650","0.0-441.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","284","434078","0.0-442.0","o6g1w3c4","1280","720","","","","","","","","","","","428","hlb","Diagnostic trial","","f","7","1","false","true","LEFT","f","1","RIGHT","false","","",""
"","html-keyboard-response","285","434830","0.0-445.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","286","435278","0.0-446.0","o6g1w3c4","1280","720","","","","","","","","","","","447","hlb","Diagnostic trial","","f","7","2","false","false","RIGHT","j","0","RIGHT","true","","",""
"","call-function","287","435282","0.0-448.0-0.0","o6g1w3c4","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","288","435588","0.0-448.0-1.0","o6g1w3c4","1280","720","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","",""
"","call-function","289","435588","0.0-448.0-2.0","o6g1w3c4","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","290","436340","0.0-449.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","291","436725","0.0-450.0","o6g1w3c4","1280","720","","","","","","","","","","","384","hlb","Diagnostic trial","","f","7","3","false","false","RIGHT","j","0","RIGHT","true","","",""
"","call-function","292","436726","0.0-452.0-0.0","o6g1w3c4","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","293","437036","0.0-452.0-1.0","o6g1w3c4","1280","720","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","",""
"","call-function","294","437037","0.0-452.0-2.0","o6g1w3c4","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","295","437798","0.0-453.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","296","438447","0.0-454.0","o6g1w3c4","1280","720","","","","","","","","","","","649","hlb","Diagnostic trial","","j","7","4","false","false","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","297","439210","0.0-457.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","298","439808","0.0-458.0","o6g1w3c4","1280","720","","","","","","","","","","","598","hlb","Diagnostic trial","","f","7","5","false","true","LEFT","f","1","RIGHT","false","","",""
"","html-keyboard-response","299","440570","0.0-461.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","300","441045","0.0-462.0","o6g1w3c4","1280","720","","","","","","","","","","","475","hlb","Diagnostic trial","","f","7","6","false","true","LEFT","f","1","RIGHT","false","","",""
"","html-keyboard-response","301","441828","0.0-465.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","302","442322","0.0-466.0","o6g1w3c4","1280","720","","","","","","","","","","","494","ume","Diagnostic trial","","j","7","7","false","true","LEFT","f","0","LEFT","true","","",""
"","call-function","303","442323","0.0-468.0-0.0","o6g1w3c4","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","304","442633","0.0-468.0-1.0","o6g1w3c4","1280","720","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","",""
"","call-function","305","442633","0.0-468.0-2.0","o6g1w3c4","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","306","443389","0.0-469.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","307","444031","0.0-470.0","o6g1w3c4","1280","720","","","","","","","","","","","642","ume","Diagnostic trial","","j","7","8","false","false","RIGHT","j","1","LEFT","false","","",""
"","html-keyboard-response","308","444795","0.0-473.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","309","445361","0.0-474.0","o6g1w3c4","1280","720","","","","","","","","","","","565","ume","Diagnostic trial","","f","7","9","false","true","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","310","446127","0.0-477.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","311","446699","0.0-478.0","o6g1w3c4","1280","720","","","","","","","","","","","572","ume","Inducer trial","","j","7","","true","","","","0","","","","",""
"","call-function","312","446700","0.0-480.0-0.0","o6g1w3c4","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","313","447014","0.0-480.0-1.0","o6g1w3c4","1280","720","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","",""
"","call-function","314","447014","0.0-480.0-2.0","o6g1w3c4","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","315","448550","0.0-481.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - long","","null","","","","","","","","","","","",""
"","html-keyboard-response","316","454827","0.0-482.0","o6g1w3c4","1280","720","","","","","","","","","","","6277","If uus press LEFT | If ivr press RIGHT","Inducer instructions",""," ","8","","","","","","","","","","",""
"","html-keyboard-response","317","455582","0.0-483.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","318","456475","0.0-484.0","o6g1w3c4","1280","720","","","","","","","","","","","892","uus","Diagnostic trial","","f","8","0","false","true","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","319","457227","0.0-487.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","320","457694","0.0-488.0","o6g1w3c4","1280","720","","","","","","","","","","","466","ivr","Diagnostic trial","","j","8","1","false","false","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","321","458448","0.0-491.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","322","459003","0.0-492.0","o6g1w3c4","1280","720","","","","","","","","","","","554","uus","Diagnostic trial","","f","8","2","false","true","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","323","459766","0.0-495.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","324","460131","0.0-496.0","o6g1w3c4","1280","720","","","","","","","","","","","364","uus","Diagnostic trial","","j","8","3","false","false","RIGHT","j","1","LEFT","false","","",""
"","html-keyboard-response","325","460883","0.0-499.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","326","461390","0.0-500.0","o6g1w3c4","1280","720","","","","","","","","","","","506","uus","Diagnostic trial","","j","8","4","false","false","RIGHT","j","1","LEFT","false","","",""
"","html-keyboard-response","327","462142","0.0-503.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","328","462789","0.0-504.0","o6g1w3c4","1280","720","","","","","","","","","","","647","ivr","Diagnostic trial","","f","8","5","false","true","LEFT","f","1","RIGHT","false","","",""
"","html-keyboard-response","329","463554","0.0-507.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","330","464059","0.0-508.0","o6g1w3c4","1280","720","","","","","","","","","","","504","uus","Diagnostic trial","","j","8","6","false","false","RIGHT","j","1","LEFT","false","","",""
"","html-keyboard-response","331","464820","0.0-511.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","332","465480","0.0-512.0","o6g1w3c4","1280","720","","","","","","","","","","","660","uus","Inducer trial","","j","8","","true","","","","0","","","","",""
"","call-function","333","465481","0.0-514.0-0.0","o6g1w3c4","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","334","465788","0.0-514.0-1.0","o6g1w3c4","1280","720","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","",""
"","call-function","335","465789","0.0-514.0-2.0","o6g1w3c4","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","336","467297","0.0-515.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - long","","null","","","","","","","","","","","",""
"","html-keyboard-response","337","473323","0.0-516.0","o6g1w3c4","1280","720","","","","","","","","","","","6025","If kho press LEFT | If uen press RIGHT","Inducer instructions",""," ","9","","","","","","","","","","",""
"","html-keyboard-response","338","474085","0.0-517.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","339","474685","0.0-518.0","o6g1w3c4","1280","720","","","","","","","","","","","599","uen","Diagnostic trial","","j","9","0","false","false","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","340","475442","0.0-521.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","341","476306","0.0-522.0","o6g1w3c4","1280","720","","","","","","","","","","","864","uen","Diagnostic trial","","f","9","1","false","true","LEFT","f","1","RIGHT","false","","",""
"","html-keyboard-response","342","477073","0.0-525.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","343","477759","0.0-526.0","o6g1w3c4","1280","720","","","","","","","","","","","686","kho","Diagnostic trial","","j","9","2","false","false","RIGHT","j","1","LEFT","false","","",""
"","html-keyboard-response","344","478523","0.0-529.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","345","478905","0.0-530.0","o6g1w3c4","1280","720","","","","","","","","","","","381","kho","Diagnostic trial","","j","9","3","false","false","RIGHT","j","1","LEFT","false","","",""
"","html-keyboard-response","346","479657","0.0-533.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","347","480214","0.0-534.0","o6g1w3c4","1280","720","","","","","","","","","","","557","uen","Diagnostic trial","","j","9","4","false","false","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","348","480970","0.0-537.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","349","481320","0.0-538.0","o6g1w3c4","1280","720","","","","","","","","","","","349","kho","Diagnostic trial","","j","9","5","false","true","LEFT","f","0","LEFT","true","","",""
"","call-function","350","481320","0.0-540.0-0.0","o6g1w3c4","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","351","481632","0.0-540.0-1.0","o6g1w3c4","1280","720","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","",""
"","call-function","352","481633","0.0-540.0-2.0","o6g1w3c4","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","353","482397","0.0-541.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","354","483007","0.0-542.0","o6g1w3c4","1280","720","","","","","","","","","","","609","uen","Diagnostic trial","","f","9","6","false","true","LEFT","f","1","RIGHT","false","","",""
"","html-keyboard-response","355","483759","0.0-545.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","356","484386","0.0-546.0","o6g1w3c4","1280","720","","","","","","","","","","","626","uen","Inducer trial","","j","9","","true","","","","1","","","","",""
"","html-keyboard-response","357","485901","0.0-549.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - long","","null","","","","","","","","","","","",""
"","html-keyboard-response","358","489440","0.0-550.0","o6g1w3c4","1280","720","","","","","","","","","","","3538","If jey press LEFT | If upf press RIGHT","Inducer instructions",""," ","10","","","","","","","","","","",""
"","html-keyboard-response","359","490191","0.0-551.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","360","490797","0.0-552.0","o6g1w3c4","1280","720","","","","","","","","","","","605","upf","Diagnostic trial","","j","10","0","false","false","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","361","491549","0.0-555.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","362","491897","0.0-556.0","o6g1w3c4","1280","720","","","","","","","","","","","348","upf","Diagnostic trial","","j","10","1","false","false","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","363","492649","0.0-559.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","364","493062","0.0-560.0","o6g1w3c4","1280","720","","","","","","","","","","","413","upf","Diagnostic trial","","f","10","2","false","true","LEFT","f","1","RIGHT","false","","",""
"","html-keyboard-response","365","493828","0.0-563.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","366","494363","0.0-564.0","o6g1w3c4","1280","720","","","","","","","","","","","527","upf","Diagnostic trial","","j","10","3","false","false","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","367","495129","0.0-567.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","368","495662","0.0-568.0","o6g1w3c4","1280","720","","","","","","","","","","","532","jey","Diagnostic trial","","f","10","4","false","true","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","369","496415","0.0-571.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","370","497068","0.0-572.0","o6g1w3c4","1280","720","","","","","","","","","","","652","jey","Diagnostic trial","","j","10","5","false","false","RIGHT","j","1","LEFT","false","","",""
"","html-keyboard-response","371","497819","0.0-575.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","372","498291","0.0-576.0","o6g1w3c4","1280","720","","","","","","","","","","","471","jey","Diagnostic trial","","j","10","6","false","false","RIGHT","j","1","LEFT","false","","",""
"","html-keyboard-response","373","499055","0.0-579.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","374","499599","0.0-580.0","o6g1w3c4","1280","720","","","","","","","","","","","542","upf","Diagnostic trial","","f","10","7","false","true","LEFT","f","1","RIGHT","false","","",""
"","html-keyboard-response","375","500350","0.0-583.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","376","500938","0.0-584.0","o6g1w3c4","1280","720","","","","","","","","","","","587","upf","Diagnostic trial","","j","10","8","false","false","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","377","501691","0.0-587.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","378","502320","0.0-588.0","o6g1w3c4","1280","720","","","","","","","","","","","629","upf","Diagnostic trial","","f","10","9","false","true","LEFT","f","1","RIGHT","false","","",""
"","html-keyboard-response","379","503085","0.0-591.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","380","503406","0.0-592.0","o6g1w3c4","1280","720","","","","","","","","","","","319","upf","Inducer trial","","j","10","","true","","","","1","","","","",""
"","html-keyboard-response","381","504928","0.0-595.0","o6g1w3c4","1280","720","","","","","","","","","","","null","+","Fixation - long","","null","","","","","","","","","","","",""
"","call-function","382","504928","0.0-596.0","o6g1w3c4","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey","383","512340","0.0-597.0","o6g1w3c4","1280","720","","","","","","","","","","","7347","feedback","Feedback","","{""strategy_feedback"":"""",""open_feedback"":""""}","","","","","","","","","","[]","","[{""event"":""fullscreenenter"",""trial"":3,""time"":71366}]"
